"('mid',)","('ordering',)","('title',)","('region',)","('language',)","('types',)","('attributes',)","('isOriginalTitle',)"
tt3460252,28,The Hateful Eight,IN,hi,imdbDisplay,,0
tt3460252,29,The Hateful 8,DE,,imdbDisplay,,0
tt3460252,2,Aljas nyolcas,HU,,imdbDisplay,,0
tt3460252,30,The Hateful Eight,IT,,imdbDisplay,,0
tt3460252,31,Οι μισητοί οκτώ,GR,,imdbDisplay,,0
tt3460252,32,Los odiosos ocho,ES,,imdbDisplay,,0
tt3460252,33,Os Oito Odiados,PT,,imdbDisplay,,0
tt3460252,34,The Hateful 8,US,,,promotional title,0
tt3460252,35,Los 8 más odiados,AR,,imdbDisplay,,0
tt3460252,36,冰天血地8惡人,HK,yue,imdbDisplay,,0
tt3460252,37,Подлих осам,RS,,imdbDisplay,,0
tt3460252,38,Jirkanch sakkizlik,UZ,,imdbDisplay,,0
tt3460252,39,Nienawistna ósemka,PL,,imdbDisplay,,0
tt3460252,3,Los 8 más odiados,PE,,imdbDisplay,,0
tt3460252,40,Los 8 más odiados,UY,,alternative,,0
tt3460252,41,Hasht nefrat angiz,IR,fa,imdbDisplay,,0
tt3460252,42,Iyrenc Sekkizlik,AZ,,imdbDisplay,,0
tt3460252,43,The Hateful Eight,IN,en,imdbDisplay,,0
tt3460252,44,The Hateful Eight,US,,imdbDisplay,,0
tt3460252,45,The Hateful Eight,PH,en,imdbDisplay,,0
tt3460252,46,The Hateful Eight,FI,,imdbDisplay,,0
tt3460252,47,Les Huit salopards,FR,,,alternative spelling,0
tt3460252,48,Gresmingasis aštuonetas,LT,,imdbDisplay,,0
tt3460252,49,Cei 8 odiosi,RO,,,complete title,0
tt3460252,4,Les huit enragés,CA,fr,imdbDisplay,,0
tt3460252,50,Podlih osem,SI,,imdbDisplay,,0
tt3460252,51,The Hateful Eight,GB,,imdbDisplay,,0
tt3460252,52,Shmonat ha'snou'im,IL,he,imdbDisplay,,0
tt3460252,53,Tám Hận Thù,VN,,imdbDisplay,,0
tt3460252,54,Омразната осморка,BG,bg,imdbDisplay,,0
tt3460252,5,Osm hrozných,CZ,,imdbDisplay,,0
tt3460252,6,Mrska osmorka,HR,,imdbDisplay,,0
tt3460252,7,The Hateful Eight,IE,en,imdbDisplay,,0
tt3460252,8,Pretīgais 8nieks,LV,,imdbDisplay,,0
tt3460252,9,Los 8 más odiados,CO,,imdbDisplay,,0
tt3464902,10,ロブスター,JP,ja,imdbDisplay,,0
tt3464902,11,Jastog,SI,,imdbDisplay,,0
tt3464902,12,The Lobster,AU,,imdbDisplay,,0
tt3464902,13,Lobster,UZ,,imdbDisplay,,0
tt3464902,14,The Lobster,IN,hi,imdbDisplay,,0
tt3464902,15,The Lobster: Hummer sind auch nur Menschen,DE,,alternative,,0
tt3464902,16,Langosta,ES,,imdbDisplay,,0
tt3464902,17,The Lobster,,,original,,1
tt3464902,18,La langosta,CU,,imdbDisplay,,0
tt3464902,19,The Lobster,TR,tr,imdbDisplay,,0
tt3464902,1,Homarul,RO,,imdbDisplay,,0
tt3464902,20,龙虾,CN,cmn,imdbDisplay,,0
tt3464902,21,Lobster,PL,,imdbDisplay,,0
tt3464902,22,Omaras,LT,,imdbDisplay,,0
tt3464902,23,Llagosta,ES,ca,imdbDisplay,,0
tt3464902,24,Humr,CZ,,imdbDisplay,,0
tt3464902,25,The Lobster,AE,,imdbDisplay,,0
tt3464902,26,Le homard,CA,fr,imdbDisplay,,0
tt3464902,27,The Lobster,ID,en,imdbDisplay,,0
tt3464902,28,O Lagosta,BR,,imdbDisplay,,0
tt3464902,29,45 Ngày Định Mệnh,VN,,imdbDisplay,,0
tt3464902,2,Ο αστακός,GR,,imdbDisplay,,0
tt3464902,30,The Lobster - Hummer sind auch nur Menschen,DE,,alternative,,0
tt3464902,31,單身動物園,TW,,imdbDisplay,,0
tt3464902,32,Jastog,RS,,imdbDisplay,,0
tt3464902,33,The Lobster,US,,imdbDisplay,,0
tt3464902,34,A Lagosta,PT,,imdbDisplay,,0
tt3464902,35,The Lobster,PH,en,imdbDisplay,,0
tt3464902,36,Лобстер,UA,,imdbDisplay,,0
tt3464902,37,The Lobster: Eine unkonventionelle Liebesgeschichte,DE,,imdbDisplay,,0
tt3464902,38,O astakos,GR,,,transliterated title,0
tt3464902,39,La langosta,MX,,imdbDisplay,,0
tt3464902,3,The Lobster,IE,en,imdbDisplay,,0
tt3464902,40,Langosta,AR,,imdbDisplay,,0
tt3464902,41,Лобстер,RU,,imdbDisplay,,0
tt3464902,42,The Lobster,FR,,imdbDisplay,,0
tt3464902,43,Homaar,EE,,imdbDisplay,,0
tt3464902,44,The Lobster,IT,,imdbDisplay,,0
tt3464902,45,La langosta,PA,,imdbDisplay,,0
tt3464902,46,The Lobster,IN,en,imdbDisplay,,0
tt3464902,47,La langosta,VE,,imdbDisplay,,0
tt3464902,4,The Lobster,CA,en,imdbDisplay,,0
tt3464902,5,Jastog,HR,,imdbDisplay,,0
tt3464902,6,Омарът,BG,bg,imdbDisplay,,0
tt3464902,7,A homár,HU,,imdbDisplay,,0
tt3464902,8,The Lobster,GB,,imdbDisplay,,0
tt3464902,9,La langosta,CO,,imdbDisplay,,0
tt3469046,10,Грозни ја 3,RS,,imdbDisplay,,0
tt3469046,11,ديسبيكبل مي 3,AE,,imdbDisplay,,0
tt3469046,12,Ganouv al ha'olam,IL,he,imdbDisplay,,0
tt3469046,13,Kẻ Trộm Mặt Trăng 3,VN,,imdbDisplay,,0
tt3469046,14,Çılgın Hırsız 3,TR,tr,imdbDisplay,,0
tt3469046,15,"Jaz, baraba 3",SI,,imdbDisplay,,0
tt3469046,16,Nejaukais Es 3,LV,,imdbDisplay,,0
tt3469046,17,Despicable Me 3,US,,imdbDisplay,,0
tt3469046,18,Sunt un mic ticalos 3,RO,,imdbDisplay,,0
tt3469046,19,Meu Malvado Favorito 3,BR,,imdbDisplay,,0
tt3469046,1,Despicable Me 3,IN,en,imdbDisplay,,0
tt3469046,20,Mi villano favorito 3,AR,,imdbDisplay,,0
tt3469046,21,Despicable Me 3,NZ,en,imdbDisplay,,0
tt3469046,22,"Gru, Dru i Minionki",PL,,imdbDisplay,,0
tt3469046,23,"Εγώ, ο Απαισιότατος 3",GR,,imdbDisplay,,0
tt3469046,24,Despicable M3,GB,,,alternative spelling,0
tt3469046,25,Man-e nefrat angiz 3,IR,fa,imdbDisplay,,0
tt3469046,26,Grusomme mig 3,DK,,imdbDisplay,,0
tt3469046,27,怪盗グルーのミニオン大脱走,JP,ja,imdbDisplay,,0
tt3469046,28,Mi villano favorito 3,UY,,,3-D version,0
tt3469046,29,Despicable Me 3,,,original,,1
tt3469046,2,"Já, padouch 3",CZ,,imdbDisplay,,0
tt3469046,30,Gru 3: Mi villano favorito,ES,,imdbDisplay,,0
tt3469046,31,Гадкий я 3,RU,,imdbDisplay,,0
tt3469046,32,Jirkanch kamina 3,UZ,,imdbDisplay,,0
tt3469046,33,Détestable moi 3,CA,fr,imdbDisplay,,0
tt3469046,34,Grusomme meg 3,NO,,imdbDisplay,,0
tt3469046,35,Gru - O Maldisposto 3,PT,,imdbDisplay,,0
tt3469046,36,Ich - Einfach unverbesserlich 3,DE,,imdbDisplay,,0
tt3469046,37,Despicable Me 3,IN,hi,imdbDisplay,,0
tt3469046,38,Despicable Me 3,AU,,imdbDisplay,,0
tt3469046,39,Ich - Einfach unverbesserlich 3,AT,,imdbDisplay,,0
tt3469046,3,Cattivissimo me 3,IT,,imdbDisplay,,0
tt3469046,40,Нікчемний я 3,UA,,imdbDisplay,,0
tt3469046,41,Kako je Gru postao dobar,HR,,imdbDisplay,,0
tt3469046,42,"Аз, проклетникът 3",BG,bg,imdbDisplay,,0
tt3469046,43,神偷奶爸3,TW,,imdbDisplay,,0
tt3469046,44,Gru 3,HU,,imdbDisplay,,0
tt3469046,45,Despicable Me 3,CA,en,imdbDisplay,,0
tt3469046,46,Despicable Me 3,IE,en,imdbDisplay,,0
tt3469046,47,"Ja, zloduch 3",SK,,imdbDisplay,,0
tt3469046,48,Bjaurusis Aš 3,LT,,imdbDisplay,,0
tt3469046,49,Mi villano favorito 3,CL,,imdbDisplay,,0
tt3469046,4,Mi villano favorito 3,CO,,imdbDisplay,,0
tt3469046,50,Dumma mej 3,SE,,imdbDisplay,,0
tt3469046,51,Mi villano favorito 3,MX,,imdbDisplay,,0
tt3469046,52,Mi villano favorito 3,PE,,imdbDisplay,,0
tt3469046,53,Verschrikkelijke Ikke 3,NL,nl,imdbDisplay,,0
tt3469046,5,Despicable Me 3,PH,en,imdbDisplay,,0
tt3469046,6,Itse ilkimys 3,FI,,imdbDisplay,,0
tt3469046,7,"Moi, moche et méchant 3",FR,,imdbDisplay,,0
tt3469046,8,Yaxshi bo'lish osonmi 3,UZ,,tv,,0
tt3469046,9,Despicable Me 3,GB,,imdbDisplay,,0
tt3470600,10,Sing,IN,hi,imdbDisplay,,0
tt3470600,11,Sing,AT,,imdbDisplay,,0
tt3470600,12,Pevajmo,RS,,imdbDisplay,,0
tt3470600,13,Sing,PH,en,imdbDisplay,,0
tt3470600,14,"Ела, изпей!",BG,bg,imdbDisplay,,0
tt3470600,15,Τραγούδα!,GR,,imdbDisplay,,0
tt3470600,16,Sing,GB,,imdbDisplay,,0
tt3470600,17,SING/シング,JP,ja,imdbDisplay,,0
tt3470600,18,Cantar!,PT,,imdbDisplay,,0
tt3470600,19,Tous en scène,FR,,imdbDisplay,,0
tt3470600,1,Laula,EE,,imdbDisplay,,0
tt3470600,20,Sing: Quem Canta Seus Males Espanta,BR,,imdbDisplay,,0
tt3470600,21,Sing: ¡Ven y canta!,PE,,imdbDisplay,,0
tt3470600,22,Sing,IN,en,imdbDisplay,,0
tt3470600,23,Dziedi!,LV,,imdbDisplay,,0
tt3470600,24,Spievaj,SK,,imdbDisplay,,0
tt3470600,25,Đấu Trường Âm Nhạc,VN,,imdbDisplay,,0
tt3470600,26,Sing ¡Ven y canta!,UY,,,3-D version,0
tt3470600,27,Sing,,,original,,1
tt3470600,28,¡Sing! Ven y canta,CO,,imdbDisplay,,0
tt3470600,29,Sing: ¡Ven y Canta!,CL,,imdbDisplay,,0
tt3470600,2,Syng,NO,,imdbDisplay,,0
tt3470600,30,Sing,AU,,imdbDisplay,,0
tt3470600,31,Kuyla,UZ,,imdbDisplay,,0
tt3470600,32,Sing ¡Ven y canta!,AR,,imdbDisplay,,0
tt3470600,33,Sing,DE,,imdbDisplay,,0
tt3470600,34,Співай,UA,,imdbDisplay,,0
tt3470600,35,Sing,US,,imdbDisplay,,0
tt3470600,36,Chantez,CA,fr,imdbDisplay,,0
tt3470600,37,歡樂好聲音,TW,,imdbDisplay,,0
tt3470600,38,Şarkını Söyle,TR,tr,imdbDisplay,,0
tt3470600,39,Sing,CA,en,imdbDisplay,,0
tt3470600,3,Зверопой,RU,,imdbDisplay,,0
tt3470600,40,Zpívej,CZ,,imdbDisplay,,0
tt3470600,41,Dainuok,LT,,imdbDisplay,,0
tt3470600,42,Sing: ¡Ven y canta!,MX,,imdbDisplay,,0
tt3470600,43,Sing,IE,en,imdbDisplay,,0
tt3470600,44,Hai sa cantam!,RO,,imdbDisplay,,0
tt3470600,45,Zapoj,SI,,imdbDisplay,,0
tt3470600,46,Sing,AE,,imdbDisplay,,0
tt3470600,4,Lashir,IL,he,imdbDisplay,,0
tt3470600,5,Sing,IT,,imdbDisplay,,0
tt3470600,6,Syng,DK,,imdbDisplay,,0
tt3470600,7,¡Canta!,ES,,imdbDisplay,,0
tt3470600,8,Pjevajte s nama,HR,,imdbDisplay,,0
tt3470600,9,Énekelj!,HU,,imdbDisplay,,0
tt3480822,10,Văduva neagră,RO,,imdbDisplay,,0
tt3480822,11,Black Widow,FR,,imdbDisplay,,0
tt3480822,12,Black Widow,IN,en,imdbDisplay,,0
tt3480822,13,Viúva Negra,PT,,imdbDisplay,,0
tt3480822,14,Black Widow,LU,fr,imdbDisplay,,0
tt3480822,15,Juodoji našlė,LT,,imdbDisplay,,0
tt3480822,16,Black Widow,AT,,imdbDisplay,,0
tt3480822,17,Marvel Studios' Black Widow,SG,en,imdbDisplay,,0
tt3480822,18,Black Widow,CL,,imdbDisplay,,0
tt3480822,19,Черната вдовица,BG,bg,imdbDisplay,,0
tt3480822,1,Untitled Disney Event Film,,,,,0
tt3480822,20,Black Widow,IT,,imdbDisplay,,0
tt3480822,21,Black Widow,MX,,imdbDisplay,,0
tt3480822,22,Blue Bayou,US,,,fake working title,0
tt3480822,23,Fekete Özvegy,HU,,imdbDisplay,,0
tt3480822,24,Văduva neagră,MD,,imdbDisplay,,0
tt3480822,25,Black Widow,AU,,imdbDisplay,,0
tt3480822,26,Shavi Qvrivi,GE,,imdbDisplay,,0
tt3480822,27,ブラック・ウィドウ,JP,ja,imdbDisplay,,0
tt3480822,28,Μαύρη Χήρα,GR,,imdbDisplay,,0
tt3480822,29,Black Widow,IE,en,imdbDisplay,,0
tt3480822,2,Black Widow,US,,imdbDisplay,,0
tt3480822,30,Black Widow,UY,,imdbDisplay,,0
tt3480822,31,Black Widow,CA,en,imdbDisplay,,0
tt3480822,32,Black Widow,DK,,imdbDisplay,,0
tt3480822,33,Black Widow,TR,tr,imdbDisplay,,0
tt3480822,34,Black Widow,,,original,,1
tt3480822,35,Црна Удовица,RS,,imdbDisplay,,0
tt3480822,36,Črna vdova,SI,,imdbDisplay,,0
tt3480822,37,黑寡婦,HK,yue,imdbDisplay,,0
tt3480822,38,Black Widow,NO,,imdbDisplay,,0
tt3480822,39,Black Widow,IN,hi,imdbDisplay,,0
tt3480822,3,Black Widow,PH,en,imdbDisplay,,0
tt3480822,40,Black Widow,CA,fr,imdbDisplay,,0
tt3480822,41,Black Widow,ID,en,imdbDisplay,,0
tt3480822,42,Black Widow,CZ,,imdbDisplay,,0
tt3480822,43,Viúva Negra,BR,,imdbDisplay,,0
tt3480822,44,Qora beva,UZ,,imdbDisplay,,0
tt3480822,45,Black Widow,CH,en,imdbDisplay,,0
tt3480822,46,Black Widow,CR,,imdbDisplay,,0
tt3480822,47,Black Widow,AR,,imdbDisplay,,0
tt3480822,48,Black Widow,SE,,imdbDisplay,,0
tt3480822,49,Viuda Negra,ES,,imdbDisplay,,0
tt3480822,4,Black Widow,DE,,imdbDisplay,,0
tt3480822,50,Melnā atraitne,LV,,imdbDisplay,,0
tt3480822,51,Чорна вдова,UA,,imdbDisplay,,0
tt3480822,52,Black Widow,NZ,en,imdbDisplay,,0
tt3480822,53,블랙 위도우,KR,,imdbDisplay,,0
tt3480822,54,الأرملة السوداء,AE,,imdbDisplay,,0
tt3480822,55,Black Widow,GB,,imdbDisplay,,0
tt3480822,56,Black Widow,CO,,imdbDisplay,,0
tt3480822,57,Viuda Negra,PE,,imdbDisplay,,0
tt3480822,58,黑寡妇,CN,cmn,imdbDisplay,,0
tt3480822,59,Must Lesk,EE,,imdbDisplay,,0
tt3480822,5,الأرملة السوداء,SA,,imdbDisplay,,0
tt3480822,60,Crna Udovica,BA,bs,imdbDisplay,,0
tt3480822,61,黑寡婦,TW,,imdbDisplay,,0
tt3480822,62,Black Widow,EG,en,imdbDisplay,,0
tt3480822,63,Góa Phụ Đen,VN,,imdbDisplay,,0
tt3480822,6,Чёрная Вдова,RU,,imdbDisplay,,0
tt3480822,7,Ha'Almana Ha'Shkhora,IL,he,imdbDisplay,,0
tt3480822,8,Czarna Wdowa,PL,,imdbDisplay,,0
tt3480822,9,Black Widow,SK,,imdbDisplay,,0
tt3488710,10,Buoc Di The Ky,VN,,imdbDisplay,,0
tt3488710,11,Put do slave,HR,,imdbDisplay,,0
tt3488710,12,En la cuerda floja,AR,,imdbDisplay,,0
tt3488710,13,A Travessia,BR,,imdbDisplay,,0
tt3488710,14,Прогулянка висотою,UA,,imdbDisplay,,0
tt3488710,15,The Walk: Живот на ръба,BG,bg,imdbDisplay,,0
tt3488710,16,Βόλτα στο κενό,GR,,imdbDisplay,,0
tt3488710,17,The Walk,IN,hi,imdbDisplay,,0
tt3488710,18,Pastaiga,LV,,imdbDisplay,,0
tt3488710,19,The Walk,AU,,imdbDisplay,,0
tt3488710,1,En la cuerda floja,CL,,imdbDisplay,,0
tt3488710,20,En la cuerda floja,MX,,imdbDisplay,,0
tt3488710,21,走鋼索的人,TW,,imdbDisplay,,0
tt3488710,22,The Walk: O Desafio,PT,,imdbDisplay,,0
tt3488710,23,ザ・ウォーク,JP,ja,imdbDisplay,,0
tt3488710,24,To Walk the Clouds,US,,working,,0
tt3488710,25,The Walk,IT,,imdbDisplay,,0
tt3488710,26,Sayr,UZ,,imdbDisplay,,0
tt3488710,27,En la cuerda floja,UY,,,3-D version,0
tt3488710,28,Na lane,SK,,imdbDisplay,,0
tt3488710,29,La Marche,CA,fr,alternative,,0
tt3488710,2,The Walk,,,original,,1
tt3488710,30,Al khevel dak,IL,he,imdbDisplay,,0
tt3488710,31,The Walk,IE,en,imdbDisplay,,0
tt3488710,32,The Walk: Sfideaza limitele,RO,,imdbDisplay,,0
tt3488710,33,The Walk,CA,en,imdbDisplay,,0
tt3488710,34,La marche,CA,fr,imdbDisplay,,0
tt3488710,35,Pasivaikščiojimas,LT,,imdbDisplay,,0
tt3488710,36,To Reach the Clouds,,,working,,0
tt3488710,37,Kötéltánc,HU,,imdbDisplay,,0
tt3488710,38,Pot do slave,SI,,imdbDisplay,,0
tt3488710,39,Tehlikeli Yürüyüş,TR,tr,imdbDisplay,,0
tt3488710,3,命懸一線,HK,yue,imdbDisplay,,0
tt3488710,40,The Walk: Sięgając chmur,PL,,imdbDisplay,,0
tt3488710,41,The Walk,DE,,imdbDisplay,,0
tt3488710,42,The Walk,US,,imdbDisplay,,0
tt3488710,43,Put do slave,RS,,imdbDisplay,,0
tt3488710,44,El desafío (The Walk),ES,,imdbDisplay,,0
tt3488710,45,Прогулка,RU,,imdbDisplay,,0
tt3488710,46,The Walk,NZ,en,imdbDisplay,,0
tt3488710,47,En la cuerda floja,CO,,imdbDisplay,,0
tt3488710,4,The Walk,IN,en,imdbDisplay,,0
tt3488710,5,The Walk: Rêver plus haut,FR,,imdbDisplay,,0
tt3488710,6,Kõnd,EE,,imdbDisplay,,0
tt3488710,7,En la cuerda floja,PE,,imdbDisplay,,0
tt3488710,8,The Walk,GB,,imdbDisplay,,0
tt3488710,9,Dorboz,UZ,,alternative,,0
tt3498820,10,Captain America: Civil War 3D,US,,,3-D version,0
