"('mid',)","('genre',)"
tt1544348,Romance
tt1544389,Comedy
tt1544389,Fantasy
tt1544389,Sci-Fi
tt15444554,Drama
tt1544466,Comedy
tt15444704,Drama
tt15444704,Musical
tt15444704,Romance
tt15445114,Comedy
tt15445114,Romance
tt15445116,Comedy
tt15445116,Romance
tt15445118,Comedy
tt15445118,Romance
tt1544572,Adventure
tt1544572,Drama
tt1544572,Family
tt1544578,Comedy
tt1544578,Horror
tt1544578,Thriller
tt1544590,Drama
tt1544592,Drama
tt1544592,Romance
tt1544600,Drama
tt1544601,Drama
tt1544603,Comedy
tt15446066,Drama
tt15446066,Romance
tt1544608,Drama
tt1544608,Mystery
tt1544608,Thriller
tt1544621,Action
tt1544621,Adventure
tt1544621,Animation
tt1544622,Action
tt1544622,Adventure
tt1544622,Animation
tt1544624,Action
tt1544624,Adventure
tt1544624,Animation
tt1544656,Action
tt1544656,Crime
tt1544656,Drama
tt15446624,Action
tt15446624,Adventure
tt15446624,Animation
tt1544667,Comedy
tt1544685,Action
tt1544685,Adventure
tt1544685,Animation
tt1544711,Drama
tt1544711,Fantasy
tt1544743,Crime
tt1544743,Drama
tt1544743,Mystery
tt1544755,Animation
tt1544755,Comedy
tt1544755,Music
tt1544756,Animation
tt1544756,Comedy
tt1544756,Music
tt1544819,Comedy
tt1544819,Romance
tt1544842,Comedy
tt1544842,Romance
tt1544843,Comedy
tt1544843,Romance
tt1544943,Action
tt1544943,Crime
tt1544943,Drama
tt1545021,Documentary
tt1545021,Romance
tt15450798,Comedy
tt15450800,Action
tt15450800,Adventure
tt15450800,Animation
tt1545097,Comedy
tt1545097,Family
tt1545103,Biography
tt1545103,Documentary
tt1545103,Music
tt1545106,Comedy
tt1545106,Horror
tt1545106,Romance
tt15451182,Action
tt15451182,Animation
tt15451182,Comedy
tt15451184,Action
tt15451184,Animation
tt15451184,Comedy
tt15451668,Adventure
tt15451668,Drama
tt15451668,Horror
tt15451716,Action
tt15451716,Drama
tt15451716,Thriller
tt1545214,Action
tt1545214,Adventure
tt1545214,Animation
tt15452268,Action
tt15452268,Adventure
tt15452268,Animation
tt15452274,Action
tt15452274,Adventure
tt15452274,Animation
tt15452616,Romance
tt15452736,Action
tt15452736,Adventure
tt15452736,Animation
tt15452744,Action
tt15452744,Adventure
tt15452744,Animation
tt15452756,Action
tt15452756,Adventure
tt15452756,Animation
tt15452760,Action
tt15452760,Adventure
tt15452760,Animation
tt15452910,Action
tt15452910,Adventure
tt15452910,Horror
tt1545295,Adventure
tt1545295,Drama
tt1545295,Music
tt1545301,Action
tt1545301,Adventure
tt1545301,Family
tt1545304,Comedy
tt1545304,Romance
tt1545315,Horror
tt1545315,Mystery
tt1545315,Thriller
tt1545319,Animation
tt1545319,Comedy
tt1545319,Family
tt1545322,Drama
tt1545322,Fantasy
tt1545322,Horror
tt1545328,Comedy
tt1545328,Crime
tt1545328,Drama
tt1545330,Adventure
tt1545330,Animation
tt1545330,Comedy
tt1545336,Comedy
tt1545336,Crime
tt1545336,Drama
tt1545342,Drama
tt1545342,Romance
tt1545367,Comedy
tt1545370,Comedy
tt15453972,Comedy
tt15453972,Drama
tt1545453,Game-Show
tt1545453,Reality-TV
tt1545464,Drama
tt1545464,Music
tt1545489,Drama
tt1545556,Action
tt1545556,Comedy
tt1545556,Crime
tt1545564,Comedy
tt15455734,Comedy
tt15455734,Romance
tt15455744,Comedy
tt15455744,Drama
tt15456166,Comedy
tt1545627,Comedy
tt1545627,Documentary
tt1545627,Drama
tt1545660,Action
tt1545660,Adventure
tt1545660,Comedy
tt1545677,Drama
tt15456878,Drama
tt15456878,Fantasy
tt15456878,Romance
tt1545754,Comedy
tt1545754,Drama
tt1545759,Action
tt1545759,Crime
tt1545759,Drama
tt15458016,Action
tt15458016,Crime
tt15458016,Drama
tt15458018,Action
tt15458018,Crime
tt15458018,Drama
tt15458022,Action
tt15458022,Crime
tt15458022,Drama
tt15458036,Comedy
tt15458038,Action
tt15458038,Crime
tt15458038,Drama
tt15458040,Action
tt15458040,Crime
tt15458040,Drama
tt15458042,Action
tt15458042,Crime
tt15458042,Drama
tt15458044,Action
tt15458044,Crime
tt15458044,Drama
tt15459278,Documentary
tt15459278,Reality-TV
tt1545976,Comedy
tt1545976,Drama
tt1545976,Fantasy
tt1545979,Drama
tt1545985,Drama
tt1545985,Sci-Fi
tt1545986,Action
tt1545986,Adventure
tt1545986,Comedy
tt1546005,Drama
tt1546036,Animation
tt1546036,Comedy
tt1546036,Mystery
tt1546139,Talk-Show
tt1546166,Action
tt1546166,Crime
tt1546166,Drama
tt1546168,Comedy
tt1546168,Crime
tt1546168,Drama
tt1546169,Comedy
tt1546169,Crime
tt1546169,Drama
tt15462382,Action
tt15462412,Comedy
tt15462420,Comedy
tt1546242,Action
tt1546242,Crime
tt1546242,Drama
tt15462640,Biography
tt15462640,Documentary
tt1546329,Animation
tt1546329,Comedy
tt15463300,Animation
tt15463300,Comedy
tt1546347,Comedy
tt1546355,Drama
tt1546355,Fantasy
tt1546355,Horror
tt1546360,Crime
tt1546360,Documentary
tt15463684,Comedy
tt15463684,Drama
tt1546381,Documentary
tt1546381,Music
tt1546420,Action
tt1546421,Drama
tt1546421,Romance
tt15464452,Romance
tt1546469,Animation
tt1546469,Comedy
tt1546470,Animation
tt1546470,Comedy
tt15465096,Drama
tt1546520,Comedy
tt1546520,Crime
tt1546520,Drama
tt15465312,Drama
tt1546555,Biography
tt1546555,Drama
tt1546555,Sport
tt1546570,Crime
tt1546570,Drama
tt1546570,Mystery
tt1546581,Action
tt1546581,Crime
tt1546581,Drama
tt15466202,Action
tt15466202,Adventure
tt15466202,History
tt1546634,Animation
tt1546634,Comedy
tt1546649,Animation
tt1546649,Comedy
tt1546649,Fantasy
tt1546653,Comedy
tt1546653,Documentary
tt1546671,Action
tt1546695,Animation
tt1546695,Comedy
tt1546695,Music
tt1546696,Animation
tt1546696,Comedy
tt1546696,Music
tt1546705,Comedy
tt1546705,Drama
tt1546706,Comedy
tt1546706,Drama
tt1546707,Comedy
tt1546707,Drama
tt1546795,Documentary
tt1546857,Drama
tt1546857,Romance
tt15469076,Drama
tt1546921,Comedy
tt1546921,Drama
tt1546921,Romance
tt1546959,Action
tt1546959,Animation
tt1546959,Comedy
tt15469820,Biography
tt15469820,Documentary
tt15469820,Music
tt15469890,Adventure
tt15469890,Comedy
tt15469890,Drama
tt15469922,Comedy
tt15469946,Documentary
tt15469946,Music
tt15470062,Crime
tt15470062,Drama
tt15470062,Mystery
tt15470160,Comedy
tt15470160,Romance
tt15470160,Talk-Show
tt15470216,Animation
tt15470216,Comedy
tt1547035,Biography
tt1547035,Drama
tt1547039,Romance
tt1547047,Action
tt1547047,Adventure
tt1547047,Fantasy
tt15470770,Animation
tt15470770,Documentary
tt15470770,History
tt1547084,Horror
tt1547084,Thriller
tt1547089,Comedy
tt1547090,Comedy
tt15471512,Action
tt15471512,Crime
tt15471512,Mystery
tt15471520,Action
tt15471520,Crime
tt15471520,Mystery
tt15471642,Horror
tt15471642,Thriller
tt15471722,Drama
tt15471916,Crime
tt15471916,Documentary
tt15471918,Crime
tt15471918,Documentary
tt1547198,Comedy
tt1547230,Comedy
tt1547230,Family
tt1547234,Action
tt1547234,Crime
tt1547234,Thriller
tt1547287,Drama
tt1547287,Romance
tt1547288,Drama
tt1547288,Romance
tt1547289,Drama
tt1547289,Romance
tt1547407,Comedy
tt1547442,Drama
tt1547444,Comedy
tt1547444,Romance
tt15474646,Drama
tt15474646,Short
tt15475200,Comedy
tt15475608,Animation
tt15475608,Comedy
tt15475608,Family
tt15475890,Documentary
tt15475910,Comedy
tt15475910,Music
tt15475916,Comedy
tt15475916,Music
tt15475924,Comedy
tt15475924,Music
tt1547606,Biography
tt1547606,Drama
tt1547606,History
tt15476176,Drama
tt1547617,Comedy
tt1547617,Romance
tt1547631,Mystery
tt1547638,Comedy
tt1547640,Crime
tt1547640,Drama
tt1547653,Documentary
tt1547653,Music
tt1547655,Music
tt1547657,Crime
tt1547657,Drama
tt15476620,Animation
tt15476620,Comedy
tt15476620,Family
tt15477324,Documentary
tt1547740,Action
tt1547740,Adventure
tt1547740,Animation
tt15477432,Documentary
tt15477448,Documentary
tt1547745,Crime
tt1547745,Drama
tt1547745,Mystery
tt1547750,Action
tt1547750,Adventure
tt1547750,Animation
tt15477878,Mystery
tt15478002,Comedy
tt15478002,Romance
tt15478040,Drama
tt15478050,Crime
tt15478050,Drama
tt15478056,Crime
tt15478056,Drama
tt15478068,Action
tt15478068,Crime
tt15478068,Drama
tt15478076,Action
tt15478076,Crime
tt15478076,Drama
tt15478086,Drama
tt15478708,Adventure
tt15478708,Animation
tt15478708,Comedy
tt1547870,Adventure
tt1547870,Comedy
tt1547870,Reality-TV
tt15479704,Crime
tt15479704,Documentary
tt1548018,Comedy
tt1548018,Short
tt1548033,Comedy
tt1548033,Sci-Fi
tt1548134,Adventure
tt1548134,Drama
tt1548134,Fantasy
tt1548135,Adventure
tt1548135,Drama
tt1548135,Fantasy
tt1548139,Documentary
tt1548139,Mystery
tt1548139,Reality-TV
tt15482058,Game-Show
tt15482058,Reality-TV
tt1548221,Adventure
tt1548221,Comedy
tt1548221,Reality-TV
tt15482624,Short
tt15483052,Comedy
tt15483078,Action
tt15483078,Crime
tt15483078,Drama
tt15483090,Action
tt15483090,Crime
tt15483090,Drama
tt15483198,Comedy
tt15483198,Fantasy
tt15483226,Action
tt15483226,Adventure
tt15483226,Crime
tt15483238,Crime
tt15483238,Drama
tt15483238,Mystery
tt15483246,Crime
tt15483246,Drama
tt15483246,Mystery
tt15483266,Action
tt15483266,Crime
tt15483266,Drama
tt1548327,Action
tt1548327,Crime
tt1548327,Drama
tt1548331,Crime
tt15483402,Crime
tt15483402,Drama
tt1548411,Drama
tt1548412,Drama
tt15484242,Drama
tt1548440,Action
tt1548440,Animation
tt1548440,Comedy
tt1548441,Action
tt1548441,Animation
tt1548441,Comedy
tt15484422,Romance
tt15484464,Documentary
tt15484488,Drama
tt15484488,Mystery
tt15484488,Sci-Fi
tt15484634,Documentary
tt15484726,Action
tt15484726,Adventure
tt15484726,Drama
tt15484842,Documentary
tt1548489,Crime
tt1548489,Drama
tt1548489,Mystery
tt15484900,Crime
tt15484900,Documentary
tt15484900,History
tt1548496,Comedy
tt1548496,Sport
tt15485160,Drama
tt15485160,Romance
tt15485296,Comedy
tt15485296,Drama
tt1548542,Drama
tt15485460,Crime
tt15485460,Drama
tt1548553,Horror
tt1548559,Comedy
tt1548559,Crime
tt1548563,Action
tt1548563,Animation
tt1548563,Sci-Fi
tt1548597,Comedy
tt1548597,Drama
tt1548603,Comedy
tt1548603,Drama
tt1548624,Comedy
tt1548628,Horror
tt1548629,Drama
tt1548635,Horror
tt1548635,Thriller
tt1548659,Action
tt1548659,Crime
tt1548659,Drama
tt1548668,Drama
tt1548668,Romance
tt1548669,Comedy
tt1548669,Drama
tt1548676,Action
tt1548676,Adventure
tt1548676,Drama
tt1548686,Comedy
tt1548690,Crime
tt1548690,Drama
tt1548690,Mystery
tt1548707,Comedy
tt1548707,Sport
tt15487348,Documentary
tt1548747,Comedy
tt1548752,Action
tt1548752,Adventure
tt1548752,Comedy
tt1548830,Action
tt1548830,Adventure
tt1548830,Animation
tt1548850,Comedy
tt1548850,Drama
tt1548850,Fantasy
tt1548865,Documentary
tt1548865,Drama
tt15489004,Crime
tt15489004,Documentary
tt15489004,Mystery
tt1548906,Biography
tt1548906,Comedy
tt1548906,Drama
tt15489206,Biography
tt15489398,Crime
tt15489398,Drama
tt15489398,Mystery
tt15489426,Crime
tt15489426,Drama
tt15489426,Mystery
tt1549025,Comedy
tt1549025,Drama
tt1549025,Romance
tt15490300,Comedy
tt15490300,Drama
tt15490300,Romance
tt1549050,Drama
tt15491418,Comedy
tt15491418,Drama
tt15491418,Romance
tt15491420,Comedy
tt15491420,Drama
tt15491420,Romance
tt15491422,Comedy
tt15491422,Drama
tt15491422,Romance
tt15491426,Comedy
tt15491426,Drama
tt15491426,Romance
tt15491430,Comedy
tt15491430,Drama
tt15491430,Romance
tt15491432,Comedy
tt15491432,Drama
tt15491432,Romance
tt15491434,Comedy
tt15491434,Drama
tt15491434,Romance
tt15491438,Comedy
tt15491438,Drama
tt15491438,Romance
tt15491442,Comedy
tt15491442,Drama
tt15491442,Romance
tt15491482,Crime
tt15491482,Documentary
tt15491482,Mystery
tt1549172,Animation
tt1549172,Drama
tt1549172,Fantasy
tt15491744,Action
tt15491872,Animation
tt15491872,Comedy
tt15493810,Animation
tt15493810,Comedy
tt15493858,Action
tt15493858,Drama
tt15493858,War
tt15493860,Animation
tt15493860,Comedy
tt15493866,Action
tt15493866,Drama
tt15493866,War
tt15493876,Action
tt15493876,Drama
tt15493876,War
tt15493882,Action
tt15493882,Drama
tt15493882,War
tt15493884,Action
tt15493884,Drama
tt15493884,War
tt15493886,Action
tt15493886,Drama
tt15493886,War
tt15493890,Action
tt15493890,Drama
tt15493890,War
tt15493896,Action
tt15493896,Drama
tt15493896,War
tt15494688,Action
tt15494688,Adventure
tt15494688,Animation
tt15494736,Biography
tt15494736,Crime
tt15494736,Documentary
tt15494864,Reality-TV
tt1549502,Comedy
tt1549502,Family
tt1549571,Drama
tt1549571,Music
tt1549571,Musical
tt1549572,Drama
tt1549572,Romance
tt1549572,Sci-Fi
tt1549577,Documentary
tt1549577,Sport
tt1549584,Comedy
tt1549584,Horror
tt1549587,Drama
tt1549587,Thriller
tt1549589,Drama
tt15496116,Biography
tt15496116,Comedy
tt15496116,Musical
tt15496376,Action
tt15496376,Adventure
tt15496376,Animation
tt15496380,Action
tt15496380,Adventure
tt15496380,Animation
tt15496390,Action
tt15496390,Adventure
tt15496390,Animation
tt15496392,Action
tt15496392,Adventure
tt15496392,Animation
tt15496430,Action
tt15496430,Adventure
tt15496430,Animation
tt15496432,Action
tt15496432,Adventure
tt15496432,Animation
tt15496436,Action
tt15496436,Adventure
tt15496436,Animation
tt15496440,Action
tt15496440,Adventure
tt15496440,Animation
tt1549649,Action
tt1549649,Crime
tt1549649,Drama
tt1549650,Action
tt1549650,Crime
tt1549650,Drama
tt1549651,Action
tt1549651,Crime
tt1549651,Drama
tt1549656,Crime
tt1549656,Drama
tt1549656,Mystery
tt1549664,Comedy
tt1549664,Crime
tt1549664,Drama
tt15496866,Reality-TV
tt15497084,Adventure
tt15497084,Drama
tt15497084,Horror
tt15497098,Action
tt15497098,Adventure
tt15497098,Crime
tt15497100,Action
tt15497100,Adventure
tt15497100,Crime
tt15497104,Action
tt15497104,Adventure
tt15497104,Crime
tt15497116,Action
tt15497116,Adventure
tt15497116,Drama
tt15497204,Adventure
tt15497204,Comedy
tt15497204,Drama
tt1549779,Comedy
tt1549779,Drama
tt1549779,Fantasy
tt1549799,Drama
tt1549799,Family
tt1549799,Reality-TV
tt1549809,Animation
tt1549809,Comedy
tt1549812,Crime
tt1549812,Drama
tt1549812,Mystery
tt15498166,Action
tt15498166,Adventure
tt15498166,Animation
tt15499118,Drama
tt1549918,Documentary
tt1549920,Action
tt1549920,Thriller
tt15500298,Crime
tt15500334,Action
tt15500334,Adventure
tt15500334,Animation
tt1550053,Drama
tt1550053,Mystery
tt1550053,Sci-Fi
tt15500740,Drama
tt15501170,Drama
tt15501250,Adventure
tt15501250,Drama
tt15501250,Fantasy
tt15501388,Action
tt15501388,Adventure
tt15501388,Crime
tt15501576,Comedy
tt15501576,History
tt15501576,News
tt15502004,Comedy
tt15502004,Drama
tt15502004,Sport
tt15502006,Drama
tt15502006,Family
tt15502006,Romance
tt1550277,Action
tt1550277,Adventure
tt1550277,Animation
tt15502918,Drama
tt15503112,Action
tt15503112,Adventure
tt15503112,History
tt1550312,Drama
tt1550312,Romance
tt15503144,Crime
tt15503144,Drama
tt15503144,Mystery
tt1550321,Animation
tt1550321,Comedy
tt1550321,Fantasy
tt1550378,Comedy
tt1550481,Documentary
tt1550481,Music
tt1550524,Drama
tt15505314,Family
tt1550533,Documentary
tt1550557,Biography
tt1550557,Documentary
tt15506732,Comedy
tt15506942,Comedy
tt15507384,Crime
tt15507384,Documentary
tt15507384,Thriller
tt15508150,Drama
tt15508150,Romance
tt15508440,Crime
tt15508440,Documentary
tt15508440,Thriller
tt15508602,Crime
tt15508602,Documentary
tt15508602,Thriller
tt15508888,Action
tt15508888,Crime
tt15508924,Action
tt15508924,Adventure
tt15508924,History
tt15508926,Action
tt15508926,Adventure
tt15508926,History
tt15508962,Comedy
tt15508962,Short
tt15508988,Drama
tt1550902,Drama
tt15509558,Drama
tt15509560,Documentary
tt1551221,Crime
tt1551221,Drama
tt1551221,Mystery
tt1551231,Comedy
tt1551231,Drama
tt1551231,Fantasy
tt15513206,Comedy
tt15513206,Drama
tt15513206,Romance
tt15513310,Talk-Show
tt15513432,Action
tt15513432,Adventure
tt15513432,Crime
tt15513524,Action
tt15513524,Adventure
tt15513524,Drama
tt15513720,Horror
tt15513720,Sci-Fi
tt15514078,Drama
tt15514098,Action
tt15514098,Drama
tt15514114,Action
tt15514114,Crime
tt15514114,Drama
tt15514302,Drama
tt15514302,Romance
tt15514346,Adventure
tt15514346,Game-Show
tt15514346,Reality-TV
tt15514348,Adventure
tt15514348,Game-Show
tt15514348,Reality-TV
tt15514358,Adventure
tt15514358,Game-Show
tt15514358,Reality-TV
tt15514362,Adventure
tt15514362,Game-Show
tt15514362,Reality-TV
tt15514768,Crime
tt15514768,Drama
tt15514768,Mystery
tt15515030,Comedy
tt15515030,Drama
tt15515030,Romance
tt15515218,Comedy
tt15515218,Drama
tt15515218,Romance
tt15515260,Drama
tt15515414,Drama
tt15515460,Romance
tt15515522,Comedy
tt15515522,Drama
tt15515522,Romance
tt15515750,Comedy
tt15515750,Romance
tt15515772,Action
tt15515772,Drama
tt15515772,Thriller
tt15515882,Drama
tt15515882,Romance
tt15515934,Comedy
tt15515934,Romance
tt15516072,Drama
tt15516200,Comedy
tt15516200,Crime
tt15516200,Mystery
tt1551620,Biography
tt1551620,Drama
tt1551620,History
tt1551621,Action
tt1551621,Romance
tt15516280,Sci-Fi
tt1551630,Action
tt1551630,Crime
tt1551630,Mystery
tt1551631,Romance
tt1551632,Crime
tt1551632,Drama
tt1551632,Mystery
tt15516348,Drama
tt1551641,Biography
tt1551641,Drama
tt1551641,History
tt15516444,Thriller
tt15516446,Thriller
tt1551688,Crime
tt1551688,Drama
tt1551688,Mystery
tt1551737,Animation
tt1551737,Comedy
tt15518452,Comedy
tt15518452,Drama
tt15518452,Romance
tt1551948,Drama
tt1551948,Family
tt1551948,Music
tt1551950,Documentary
tt1551955,Crime
tt1551955,Drama
tt1551955,Mystery
tt1551965,Comedy
tt1551965,Fantasy
tt1551965,Sci-Fi
tt15519898,Action
tt15519898,Adventure
tt15519898,Drama
tt15519908,Action
tt15519908,Adventure
tt15519908,Drama
tt15520020,Documentary
tt15520090,Action
tt15520090,Drama
tt1552060,Documentary
tt15520680,Action
tt15520680,Crime
tt15520680,Mystery
tt15520686,Crime
tt15520686,Drama
tt15520916,Crime
tt15520916,Drama
tt1552112,Action
tt1552112,Crime
tt1552112,Drama
tt1552133,Crime
tt1552133,Drama
tt1552133,Thriller
tt15521390,Crime
tt15521390,Drama
tt15521390,Mystery
tt15521518,Drama
tt15521518,Thriller
tt1552157,Comedy
tt1552157,Crime
tt1552157,Drama
tt1552173,Comedy
tt1552173,Musical
tt1552184,Comedy
tt1552187,Comedy
tt1552187,History
tt1552187,Short
tt1552192,Drama
tt1552197,Drama
tt1552211,Action
tt1552211,Crime
tt1552211,Drama
tt1552214,Comedy
tt1552221,Drama
tt1552221,Thriller
tt1552224,Action
tt1552224,Adventure
tt1552224,Thriller
tt15522974,Romance
tt15522974,Thriller
tt15523010,Comedy
tt15523012,Drama
tt15523024,Drama
tt15523028,Romance
tt15523028,Thriller
tt15523050,Comedy
tt15523050,Documentary
tt15523186,Action
tt1552423,Horror
tt1552436,Drama
tt1552488,Crime
tt1552488,Drama
tt1552488,Mystery
tt1552579,Drama
tt1552579,Fantasy
tt1552579,Horror
tt1552594,Comedy
tt15526222,Sport
tt1552624,Animation
tt1552624,Comedy
tt1552624,Family
tt1552637,Reality-TV
tt1552639,Comedy
tt1552639,Documentary
tt1552648,Crime
tt1552648,Documentary
tt15526556,Documentary
tt1552669,Comedy
tt1552669,Crime
tt1552669,Romance
tt15526716,Crime
tt15526716,Drama
tt15526716,Mystery
tt15526936,Game-Show
tt15526936,Reality-TV
tt15526964,Drama
tt1552714,Drama
tt15527452,Action
tt15527452,Adventure
tt15527452,Drama
tt15528002,Comedy
tt15528002,Drama
tt15528088,Crime
tt15528088,Documentary
tt15528088,Mystery
tt15528090,Crime
tt15528090,Documentary
tt15528090,Mystery
tt15528096,Crime
tt15528096,Documentary
tt15528096,Mystery
tt15528098,Crime
tt15528098,Documentary
tt15528098,Mystery
tt1552809,Crime
tt1552809,Drama
tt1552809,Mystery
tt15528100,Crime
tt15528100,Documentary
tt15528100,Mystery
tt1552816,Drama
tt1552816,Romance
